band,Pop,SITE,Year,bandyear,Sex,age,CI1,RS,mRWL,mLTS,mRTS,maxTS,Mass,Date,Date2,Julian,T_Avg.Brightness,T_Hue,T_Chrom,R_Avg.Brightness,R_Hue,R_Chrom,B_Avg.Brightness,B_Hue,B_Chrom,V_Avg.Brightness,V_Hue,V_Chrom,colordate,T_tcs.h.theta,T_tcs.h.phi,T_tcs.r.vec,T_tcs.r.achieved,T_sum.B2,R_tcs.h.theta,R_tcs.h.phi,R_tcs.r.vec,R_tcs.r.achieved,R_sum.B2,B_tcs.h.theta,B_tcs.h.phi,B_tcs.r.vec,B_tcs.r.achieved,B_sum.B2,V_tcs.h.theta,V_tcs.h.phi,V_tcs.r.vec,V_tcs.r.achieved,V_sum.B2
x810131,UK,Lower Treluswell,2009,x810131_2009,F,,,,128,83.5,85,85,17.1,62909,6/29/09,180,43.10723368,579.1366667,0.371386877,46.25826757,595.4533333,0.362062412,12.9260883,649.43,0.568109885,41.06524019,596.45,0.379726019,,-0.124782379,-0.673186473,,0.684800305,12.55588872,0.176015589,-1.089968902,,0.443680849,45.60845876,0.151601374,-1.034561928,,0.45038043,42.47501465,0.1631884,-1.076350701,,0.51620834,40.4097225
x260640,UK,Lower Treluswell,2009,x260640_2009,M,,,,129,100,101,101,18.4,50309,5/3/09,123,22.34459389,652.1266667,0.436987226,20.16657019,643.3633333,0.444323435,6.519948756,688.3833333,0.563007372,22.25908613,660.8,0.456904256,,-0.227313738,-0.539828187,,0.494889092,6.351562852,-0.015167777,-0.782550195,,0.491911324,19.77764182,0.018533454,-0.83748142,,0.52186053,21.90846514,-0.082055121,-0.724948089,,0.455444239,21.83126751
x260642,UK,Lower Treluswell,2009,x260642_2009,M,,,,124,110,112,112,19.4,50309,5/3/09,123,40.60311617,627.0666667,0.343119401,50.31820815,643.75,0.327026065,8.111649641,688.3833333,0.562944438,43.4846453,644.13,0.334078999,,-0.216724432,-0.5610564,,0.521865459,7.900907933,0.236463941,-1.219429831,,0.339345492,49.79447863,0.192857519,-1.14656688,,0.382661995,40.11500909,0.152586453,-1.143801778,,0.329064762,43.02676247
v759842,UK,Lower Treluswell,2009,v759842_2009,M,,,,125,106,103,106,20.1,60309,6/3/09,154,31.80552946,572.1033333,0.405348086,36.37986396,581.7233333,0.400192532,7.57030429,694.15,0.607750797,26.94767134,586.3833333,0.43689496,,-0.168172835,-0.673886391,,0.759904599,7.334667227,0.085588429,-0.94582757,,0.489605486,35.7692982,0.109871704,-0.969129243,,0.538574534,31.23719965,0.025251625,-0.837578091,,0.530038784,26.42944935
x294452,UK,Lower Treluswell,2009,x294452_2009,M,,,,130,106,106,106,22.6,60309,6/3/09,154,34.33262994,614.3666667,0.379893041,37.78566667,591.07,0.390908575,6.58384026,661.0566667,0.581883883,26.44161025,615.76,0.467859372,,-0.167218355,-0.600754628,,0.622375331,6.395430519,0.093117464,-0.956593528,,0.46270589,37.18483345,0.109907843,-0.988041298,,0.44704287,33.81399037,-0.007346403,-0.796493621,,0.578499876,25.86650332
v759729,UK,Lower Treluswell,2009,v759729_2009,M,,,,122,97,95,97,18.3,61909,6/19/09,170,34.51490502,660.04,0.409952917,42.13462427,598.01,0.372599781,7.798230679,672.7166667,0.528247591,25.55521599,627.0733333,0.413343531,,-0.236804456,-0.528073471,,0.415452483,7.622836994,0.131115673,-1.00759977,,0.431559547,41.52534386,0.083900992,-0.918713564,,0.49039792,33.94582019,0.052569929,-0.875107997,,0.479228917,25.11233472
x810130,UK,Lower Treluswell,2009,x810130_2009,M,,,,133,86,110,110,18.8,62909,6/29/09,180,39.14782574,552.79,0.375410725,41.58869588,661.4433333,0.37663425,10.46293273,680.08,0.561598401,23.60124437,603.3633333,0.47166145,,-0.196426609,-0.566217454,,0.534112904,10.19078332,0.067367597,-0.915534181,,0.380281077,41.02529497,0.10610378,-0.998661284,,0.435830468,38.57794638,-0.026906276,-0.744541422,,0.541694365,23.09587369
x810132,UK,Lower Treluswell,2009,x810132_2009,M,,,,126,83,81,83,18.7,63009,6/30/09,181,37.70708613,591.7933333,0.354517743,48.79167251,638.7933333,0.339141624,6.568422968,675.1,0.608654563,30.22149992,578.0333333,0.431099069,,-0.207271508,-0.643071863,,0.695114149,6.368741099,0.184528046,-1.105603846,,0.348928592,48.24857022,0.174262438,-1.190934251,,0.468069331,37.19100059,0.088987283,-0.925107757,,0.593742849,29.61304695
x810167,UK,Lower Treluswell,2009,x810167_2009,M,,,,122,,105,105,18.8,70509,7/5/09,186,32.07203706,559.08,0.362908804,34.0149324,581.0733333,0.417733223,8.167712903,670.78,0.585689681,35.5804465,563.1,0.406368586,,-0.187082887,-0.666497353,,0.676606483,7.930075412,0.072840172,-0.906009495,,0.525833007,33.39463121,0.171918163,-1.077635037,,0.444699384,31.62173692,0.121534965,-0.980671025,,0.557806428,34.94426085
x294436,UK,Menadews,2009,x294436_2009,F,,,,127,97,97,97,18.3,60109,6/1/09,152,34.07261008,593.04,0.380980313,35.8853128,608.7566667,0.390608421,8.66424637,666.4066667,0.570197485,21.66038925,647.4333333,0.477803948,,-0.191360389,-0.643708314,,0.625378743,8.426527417,0.089249176,-0.946378927,,0.454272918,35.31709478,0.074268074,-0.934075215,,0.410130813,33.57668911,-0.021271276,-0.78860915,,0.591374989,21.17351469
x294437,UK,Menadews,2009,x294437_2009,M,,,,129,120,122,122,20.5,60109,6/1/09,152,32.59796562,625.7933333,0.425141689,36.51696779,630.41,0.413159351,6.690794692,662.4,0.569530268,24.19668202,631.71,0.463446168,,-0.206922989,-0.653291305,,0.612522086,6.509951112,0.042162538,-0.895495709,,0.487154235,35.88202343,0.045897333,-0.885320019,,0.521682444,31.98795522,-0.003577091,-0.817835254,,0.577189357,23.67775849
x294454,UK,Menadews,2009,x294454_2009,M,,,,128,103,104,104,18.4,60509,6/5/09,156,32.09198164,569.4233333,0.385932088,30.4334238,639.3866667,0.434866833,7.98027558,681.7733333,0.585727505,19.84725789,617.7,0.487998777,,-0.156012694,-0.685003489,,0.717969192,7.745205161,0.030700352,-0.859452706,,0.529988902,29.84701929,0.119910877,-0.985016872,,0.466921983,31.59432581,-0.019784983,-0.786868047,,0.618363471,19.38353138
x294459,UK,Menadews,2009,x294459_2009,M,,,,129,100,100,100,18.8,60809,6/8/09,159,36.91700584,583.3933333,0.348721427,40.81299399,625.76,0.356168951,6.395258054,694.15,0.601749102,25.51491153,619.7166667,0.451992643,,-0.195786862,-0.672949977,,0.713844534,6.203151723,0.150258328,-1.042578371,,0.378491982,40.29414232,0.185945107,-1.10669527,,0.393033082,36.453306,0.0000513,-0.809238415,,0.541142323,25.00120518
x294470,UK,Menadews,2009,x294470_2009,F,,,,125,83,83,83,19.4,60909,6/9/09,160,37.86514547,624.105,0.36424524,38.49757269,590.7866667,0.389786771,16.23064513,671.49,0.524004693,24.08535704,618.0966667,0.470505706,,-0.050366928,-0.827535445,,0.656511172,15.92274641,0.082777133,-0.959798268,,0.452469169,37.89145444,0.174918962,-1.093198189,,0.455529231,37.31976303,0.041384397,-0.84536819,,0.64569702,23.53008694
x294471,UK,Menadews,2009,x294471_2009,M,,,,127,100,99,100,18.8,60909,6/9/09,160,39.89394542,571.46,0.356756219,29.13656251,635.4033333,0.402252242,6.035437323,694.15,0.601897592,19.67458388,651.0866667,0.517584347,,-0.194345445,-0.675843857,,0.732076042,5.852634676,0.057871662,-0.902376318,,0.457898502,28.65553312,0.164308376,-1.091523082,,0.413319184,39.35962949,-0.037716636,-0.759625826,,0.671845218,19.16501787
x294472,UK,Menadews,2009,x294472_2009,M,,,,129,106,106.5,106.5,19.5,60909,6/9/09,160,37.26844467,566.75,0.368407253,36.20029811,594.4433333,0.383664147,8.883180938,687.8,0.571571136,23.13902804,571.4,0.442150055,,-0.187142574,-0.641080777,,0.62488804,8.640061128,0.087679492,-0.962342474,,0.43405658,35.65463428,0.167121448,-1.085115673,,0.467962754,36.72038762,0.055763808,-0.875395095,,0.583192396,22.66524335
x294473,UK,Menadews,2009,x294473_2009,F,,,,130,98,98,98,20.3,60909,6/9/09,160,24.16347621,571.4,0.376040266,29.50294909,594.15,0.383483104,8.451358037,656.4366667,0.572171975,18.93497847,639.7166667,0.490831654,,-0.185197933,-0.646587116,,0.637524207,8.217910687,0.120416571,-0.982048149,,0.459126974,29.04450597,0.187020482,-1.093240917,,0.509223695,23.77727664,-0.012623085,-0.816673043,,0.658059893,18.47918416
x810111,UK,Menadews,2009,x810111_2009,F,,,,127,98,97,98,19.7,62409,6/24/09,175,33.73204023,644.13,0.370817538,31.21982691,648.7466667,0.443417727,10.07973327,686.0166667,0.553776644,19.55937389,651.08,0.488018606,,-0.193470683,-0.579130194,,0.528980662,9.820943036,0.028183957,-0.843105257,,0.544662389,30.58814506,0.141877678,-1.054572979,,0.451245941,33.2274279,-0.012317671,-0.78035403,,0.618956194,19.09395599
x810174,UK,Menadews,2009,x810174_2009,F,,,,119,85,82,85,18.3,70909,7/9/09,190,39.26263078,605.7466667,0.351143045,39.95009548,582.1533333,0.3847887,14.85187197,670.6833333,0.505783963,31.752889,611.7433333,0.40437253,,-0.104340362,-0.700363361,,0.559352841,14.50341599,0.109872417,-0.982013223,,0.461851029,39.33067743,0.183705775,-1.108654851,,0.402956702,38.75510657,0.097021899,-0.98353014,,0.531302819,31.19263453
x810175,UK,Menadews,2009,x810175_2009,F,,,,123,83,83,83,18.4,70909,7/9/09,190,37.874888,610.12,0.342196143,50.43077082,574.4166667,0.357726582,13.74996211,629.46,0.469186765,29.78574178,617.77,0.3940518,,-0.108245228,-0.706637027,,0.471555299,13.47370475,0.164405705,-1.076056931,,0.412110895,49.75573795,0.205372831,-1.168419806,,0.392299471,37.40978139,0.091616167,-0.951778394,,0.470586027,29.30524977
x810176,UK,Menadews,2009,x810176_2009,M,,,,126,104,104,104,19.1,70909,7/9/09,190,26.12088349,633.1133333,0.396334415,29.32193674,678.03,0.378498801,8.053725421,681.41,0.569330475,34.96666366,610.0533333,0.420719124,,-0.188494187,-0.608211901,,0.585820171,7.833919621,0.096180665,-0.973528647,,0.423557241,28.88668111,0.097199701,-0.99662243,,0.505917002,25.6810021,0.067062959,-0.905517396,,0.52984078,34.32338415
x294406,UK,Pellynwartha,2009,x294406_2009,M,,,,130,113,114,114,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294407,UK,Pellynwartha,2009,x294407_2009,F,,,,124,88,88,88,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294408,UK,Pellynwartha,2009,x294408_2009,M,,,,128,111,111,111,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294409,UK,Pellynwartha,2009,x294409_2009,F,,,,124,89,88,89,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294410,UK,Pellynwartha,2009,x294410_2009,M,,,,123,112,112,112,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294413,UK,Pencoose,2009,x294413_2009,F,,,,128,89.5,88.5,89.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294414,UK,Pencoose,2009,x294414_2009,M,,,,127,116,114,116,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x260676,UK,Penmenor,2009,x260676_2009,F,,,,127,96,97,97,21.5,51509,5/15/09,135,22.33528843,603.4566667,0.423967303,35.09850359,626.1033333,0.397855893,7.150255383,694.15,0.603864686,23.78941446,629.7133333,0.484026496,,-0.176692285,-0.683786139,,0.756548568,6.928917497,0.045656016,-0.916156797,,0.447038742,34.54848033,0.046594142,-0.914505722,,0.539455744,21.91319667,-0.009297762,-0.863794289,,0.682078843,23.21772207
x260677,UK,Penmenor,2009,x260677_2009,M,,,,126,87,106,106,19.8,51509,5/15/09,135,32.60015957,611.17,0.361761977,36.25059489,611.17,0.407485871,11.33609731,688.01,0.536671179,29.48610916,614.5066667,0.470917223,,-0.165314346,-0.632624992,,0.550026815,11.05288074,0.072963224,-0.90596563,,0.485180718,35.62453201,0.178254778,-1.103019236,,0.450865356,32.14075637,0.01619326,-0.827892253,,0.622469823,28.81725128
x260678,UK,Penmenor,2009,x260678_2009,F,,,,126,97,97,97,20.1,51509,5/15/09,135,41.82509932,611.17,0.398143214,38.34305325,611.17,0.418136728,12.30232666,688.01,0.539826352,19.75390202,618.7866667,0.481945604,,-0.15796155,-0.642855806,,0.57577747,11.99050885,0.050413866,-0.909155805,,0.517171418,37.64763059,0.060340033,-0.930172347,,0.461423082,41.1447807,0.00616644,-0.812231407,,0.633937202,19.29072081
x294476,UK,Penmenor,2009,x294476_2009,M,,,,129,105,106,106,,60109,6/1/09,152,22.09540461,610.7833333,0.453373493,35.60758571,611.17,0.414088432,8.826256385,665.1266667,0.567480275,22.10585929,634.08,0.519903696,,-0.186606515,-0.602172224,,0.582218571,8.587269977,0.063054702,-0.889638855,,0.496243836,34.97651745,0.017823983,-0.835784334,,0.57112228,21.62901093,-0.059684696,-0.720663636,,0.634117731,21.54771977
x810102,UK,Penpol,2009,x810102_2009,M,,,,131,105,102,105,19.4,61809,6/18/09,169,50.26544684,580.7466667,0.342344375,41.14628376,612.7433333,0.373346773,9.960499249,694.15,0.551659698,33.42825722,620.4433333,0.419571857,,-0.161582596,-0.678141396,,0.624786022,9.700078195,0.112331111,-1.005415686,,0.425675386,40.56177454,0.171487389,-1.103214896,,0.357116363,49.68971242,0.048778588,-0.942902965,,0.545780245,32.81217133
x810103,UK,Penpol,2009,x810103_2009,F,,,,128,,85,85,20,61809,6/18/09,169,39.01328393,558.4266667,0.386702696,35.63865598,649.4766667,0.396528184,9.498560341,670.4666667,0.578478736,31.4184253,567.4,0.405199895,,-0.157986572,-0.675427819,,0.697659027,9.222307806,0.085188605,-0.947212873,,0.47359698,35.06019938,0.140733256,-1.010411813,,0.495730894,38.38329239,0.115760812,-0.958467837,,0.532801705,30.86479335
x260667,UK,Polquik,2009,x260667_2009,F,,,,126,89,87,89,22.2,51309,5/13/09,133,42.9835757,569.42,0.365176729,44.37076531,580.7566667,0.378868147,8.11428643,674.04,0.577817437,37.67898965,581.07,0.376735802,,-0.141176845,-0.691551019,,0.722651109,7.875593226,0.112284893,-0.985357649,,0.44123424,43.71344924,0.157159661,-1.091619747,,0.454064602,42.36923172,0.097348492,-0.986758634,,0.432333954,37.13813198
x294412,UK,Polquik,2009,x294412_2009,M,,,,130,105,103,105,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x810181,UK,Polquik,2009,x810181_2009,M,,,,130,110,112,112,20.9,70909,7/9/09,190,54.30794408,644.13,0.346817801,49.77705124,644.13,0.352572474,12.29926022,670.1233333,0.52416856,40.09330763,644.51,0.408756803,,-0.172798019,-0.588990001,,0.481312574,12.01255269,0.170132606,-1.085058248,,0.397424339,49.13880508,0.150117765,-1.117924058,,0.380943416,53.64440896,0.105198913,-0.93766129,,0.527009579,39.37737347
x810182,UK,Polquik,2009,x810182_2009,F,,,,124,89,90,90,17,70909,7/9/09,190,33.34227892,584.0266667,0.37118655,48.89002504,600.7833333,0.376405955,13.2953078,694.15,0.597410334,39.6275121,629.08,0.388986069,,-0.150359672,-0.671711446,,0.741041529,12.88390997,0.100649722,-0.987718327,,0.430016766,48.1926722,0.154461656,-1.071695639,,0.468893293,32.84163461,0.08313137,-0.971904461,,0.458497486,39.00935072
x260659,UK,Porloe,2009,x260659_2009,F,,,,124,91,91.5,91.5,23.8,50809,5/8/09,128,41.712888,595.44,0.349778483,47.69988833,608.72,0.385303433,14.17708012,681.45,0.531479208,41.40373143,591.4833333,0.359072311,,-0.141807824,-0.701169607,,0.605035693,13.82210954,0.051332189,-0.924733563,,0.412494181,47.00141356,0.169374006,-1.131288072,,0.40596627,41.18198215,0.171155926,-1.083486534,,0.426963232,40.85243107
x294401,UK,Porloe,2009,x294401_2009,F,,,,128,89,88,89,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x810200,UK,Porloe,2009,x810200_2009,M,,,,123,99,100,100,23.1,61609,6/16/09,167,26.20461592,559.1,0.389349439,30.06686279,642.7566667,0.416272302,8.900457853,694.15,0.566438752,26.50184894,608.75,0.474390186,,-0.142166654,-0.700039249,,0.694513039,8.6571161,0.040518773,-0.88217036,,0.486356665,29.53807343,0.082542699,-1.016992006,,0.490242608,25.781527,-0.000613175,-0.795483327,,0.602107519,25.91043969
x810112,UK,Porloe,2009,x810112_2009,M,,,,128,102,100,102,17.5,62509,6/25/09,176,34.49544584,607.02,0.350782028,40.2269324,660.8,0.36123363,9.820624937,681.7133333,0.555353426,28.61153681,653.0833333,0.412569449,,-0.205311197,-0.59037705,,0.537992172,9.568251175,0.104242044,-0.9777974,,0.3650007,39.70764417,0.185546529,-1.105919296,,0.401879512,34.05183423,0.056000062,-0.906426849,,0.496185438,28.11345158
v759863,UK,Restronguet,2009,v759863_2009,F,,,,125,89,90,90,20,52909,5/29/09,149,43.98145602,576.7366667,0.358031582,41.14050275,581.78,0.36842398,9.103242197,677.1133333,0.549991217,33.07267718,597.4566667,0.402858516,,-0.130490134,-0.721200645,,0.685586837,8.854337553,0.133773387,-1.023883686,,0.423877634,40.56473601,0.144090073,-1.051832442,,0.395740242,43.40651227,0.091509694,-0.962022397,,0.510300161,32.50439067
x294429,UK,Restronguet,2009,x294429_2009,F,,,,128,88,89,89,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294430,UK,Restronguet,2009,x294430_2009,M,,,,128,104,96,104,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294433,UK,St Clements,2009,x294433_2009,F,,,,125,83,85,85,20.4,60109,6/1/09,152,37.34364914,628.4066667,0.372283864,38.03970956,613.7833333,0.385987998,8.304433984,683.7766667,0.603677449,34.40580304,577.45,0.419089818,,-0.161422581,-0.657896943,,0.737486989,8.045358433,0.11986594,-0.993308475,,0.475622831,37.44211564,0.135633585,-1.018536411,,0.441839653,36.79988819,0.097088156,-0.94579745,,0.569755702,33.75525113
x294434,UK,St Clements,2009,x294434_2009,M,,,,128,100,101,101,20.6,60109,6/1/09,152,30.23417109,639.7133333,0.373571238,45.40661476,593.4266667,0.365953219,4.40714672,687.8,0.687760865,32.44826056,634.4133333,0.399015218,,-0.215282432,-0.671299551,,0.929727425,4.242542292,0.13651328,-1.02615304,,0.415535213,44.78364085,0.126923404,-1.050423717,,0.457319924,29.78623397,0.06145438,-0.919011788,,0.462436484,31.9280706
x294435,UK,St Clements,2009,x294435_2009,F,,,,125,80,79,80,18.4,60109,6/1/09,152,33.19753063,592.07,0.352953207,41.21512919,592.0733333,0.343486835,7.594243532,685.07,0.605193666,36.63521666,572.0766667,0.383970862,,-0.159273431,-0.693583471,,0.777070941,7.355577692,0.192378386,-1.115449247,,0.375239719,40.7264646,0.200649417,-1.130973809,,0.432916074,32.75977389,0.174743708,-1.036581285,,0.519323439,36.04089071
x810154,UK,St Clements,2009,x810154_2009,M,,,,128,123,121,123,19.3,7/2/09,6/7/96,159,41.27650876,651.15,0.358803166,49.28594976,611.7933333,0.361592749,9.427925555,680.7466667,0.5640634,33.28032783,611.17,0.426142028,,-0.198834123,-0.580866287,,0.546328052,9.179336185,0.173370956,-1.062455081,,0.429762601,48.61025605,0.193371593,-1.099352593,,0.441934073,40.70321614,0.053445013,-0.848169546,,0.510769577,32.6675988
x294402,UK,Tregoose,2009,x294402_2009,F,,,,125,93,95,95,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294403,UK,Tregoose,2009,x294403_2009,M,,,,132,121,123,123,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294404,UK,Tregoose,2009,x294404_2009,F,,,,121,82,82,82,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294405,UK,Tregoose,2009,x294405_2009,M,,,,123,99,99,99,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x294431,UK,Tresillian,2009,x294431_2009,M,,,,129,104,104,104,20.2,53109,5/31/09,151,35.28908229,597.77,0.399990639,44.25285578,589.15,0.379182114,7.411113671,684.09,0.608404317,25.8994415,662.7433333,0.452118952,,-0.173717328,-0.646914338,,0.733399567,7.180330852,0.091556237,-0.966182489,,0.424801108,43.60387144,0.105090286,-0.944969041,,0.500615423,34.68845349,0.019071806,-0.829799585,,0.562243534,25.36096663
x294432,UK,Tresillian,2009,x294432_2009,F,,,,122,86,69,86,22.4,53109,5/31/09,151,37.18615073,622.82,0.380488893,33.72343348,616.15,0.368089429,10.78119463,672.71,0.58343038,36.40947788,617.1033333,0.412677971,,-0.168318739,-0.63507882,,0.660147348,10.46781791,0.146138783,-1.033523834,,0.430896715,33.24587273,0.137066274,-1.032979371,,0.482813322,36.60789624,0.102581271,-0.929104757,,0.535725224,35.75168364
x810168,UK,Tresillian,2009,x810168_2009,M,,,,129,112,110,112,19.6,70609,7/6/09,187,29.28316625,577.4433333,0.419353616,39.45599299,629.7366667,0.393507421,9.637550492,685.4833333,0.545880169,26.35714639,624.4333333,0.444874836,,-0.162969396,-0.676811974,,0.61037318,9.3879446,0.050349878,-0.917920115,,0.432614103,38.84832577,0.053031066,-0.893757387,,0.516476011,28.75878192,0.033767173,-0.868698566,,0.570094727,25.82216084
x810169,UK,Tresillian,2009,x810169_2009,F,,,,126,89,79,89,16.6,70609,7/6/09,187,41.99149775,600.7533333,0.360922049,42.8056438,588.46,0.369974272,9.691729261,646.7833333,0.58391956,37.09836138,603.43,0.390886314,,-0.108696241,-0.724548227,,0.796320786,9.39032629,0.112559105,-0.991132833,,0.409456322,42.21522469,0.15051157,-1.090334485,,0.433327364,41.41484448,0.115006703,-1.021015032,,0.510725901,36.4867738
x294449,UK,Trevilla,2009,x294449_2009,F,,,,125,90,92,92,21.6,60209,6/2/09,153,32.59703872,660.04,0.355727766,37.25363178,579.1766667,0.371201029,11.59967935,670.0766667,0.547742404,27.30338207,579.7033333,0.430179776,,-0.168408561,-0.589980905,,0.538288187,11.30368881,0.126662494,-0.98664911,,0.416600961,36.73068557,0.193407378,-1.1082893,,0.43199759,32.15269772,0.059862774,-0.853732215,,0.526808805,26.7872992
x294479,UK,Trevilla,2009,x294479_2009,F,,,,127,87,86,87,19.6,61109,6/11/09,162,34.46182374,619.13,0.339516182,50.46052045,611.17,0.348450448,9.354662994,688.1133333,0.554080475,27.51785845,655.78,0.416628363,,-0.173092404,-0.690587657,,0.644791277,9.103001837,0.105324349,-1.029752577,,0.334855504,49.8763984,0.140012882,-1.118614878,,0.342990161,34.07587378,0.065634671,-0.964124107,,0.553316082,27.01000134
x260668,UK,Trevilla,2009,x260668_2009,M,,,,126,100,102,102,20.7,51309,5/13/09,133,41.00726623,628.74,0.360801452,43.2167139,591.0766667,0.390159623,7.129671507,680.7633333,0.627786027,27.64057152,621.0733333,0.464080661,,-0.21217604,-0.645483499,,0.749923861,6.900994975,0.086563565,-0.990352382,,0.477180535,42.52852807,0.15882125,-1.105308913,,0.442616515,40.4412453,-0.001198158,-0.816026198,,0.58071748,27.04593108
x260669,UK,Trevilla,2009,x260669_2009,M,,,,126,97,97.5,97.5,18.7,51309,5/13/09,133,35.52706977,597.1233333,0.390258576,41.90799349,601.43,0.383908727,8.17090686,663.43,0.58077411,24.03608396,642.4366667,0.436616768,,-0.170064805,-0.667789626,,0.686026909,7.935342609,0.086814636,-0.96697595,,0.439535217,41.27771972,0.059840105,-0.961349984,,0.456608612,34.97222063,0.040959001,-0.881302748,,0.560646786,23.56239503
